id_gen	symbol	log2FC_GCAt_vs_GCAn	adj-p-value_GCAt_vs_GCAn	log2FC_GNCAt_vs_GNCAn	adj-p-value_GNCAt_vs_GNCAn	vias_reactome	BP	MF	CC
ENSG00000197757	HOXC6	1.3236998740967776	6.129797732925424e-16	1.2325975972222585	1.948754892268254e-18		regulation of transcription by RNA polymerase II, embryonic skeletal system development, anterior/posterior pattern specification	RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific	cytosol, nucleoplasm, chromatin, nucleus
ENSG00000204389	HSPA1A	0.7360058227096768	4.453600495802081e-06	0.9747707430555864	3.148483182527785e-14	Viral Infection Pathways, HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand, Regulation of mRNA stability by proteins that bind AU-rich elements, Immune System, HSF1-dependent transactivation, Cellular responses to stress, Metabolism of RNA, Innate Immune System, Regulation of HSF1-mediated heat shock response, Influenza Infection, Disease, Neutrophil degranulation, Cellular responses to stimuli, Cellular response to heat stress, Export of Viral Ribonucleoproteins from Nucleus, AUF1 (hnRNP D0) binds and destabilizes mRNA, Infectious disease, Attenuation phase, Viral RNP Complexes in the Host Cell Nucleus	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway, cellular response to heat, signal transduction, regulation of protein ubiquitination, negative regulation of transcription by RNA polymerase II, chaperone cofactor-dependent protein refolding, negative regulation of inclusion body assembly, positive regulation of NF-kappaB transcription factor activity, positive regulation of erythrocyte differentiation, positive regulation of tumor necrosis factor-mediated signaling pathway, negative regulation of cell population proliferation, ATP metabolic process, chaperone-mediated protein complex assembly, cellular heat acclimation, negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway, response to unfolded protein, cellular response to unfolded protein, negative regulation of apoptotic process, protein stabilization, protein refolding, positive regulation of RNA splicing, viral entry into host cell, cellular response to steroid hormone stimulus, positive regulation of proteasomal ubiquitin-dependent protein catabolic process, lysosomal transport, negative regulation of cell growth, negative regulation of transforming growth factor beta receptor signaling pathway, positive regulation of gene expression, positive regulation of microtubule nucleation, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand, regulation of mitotic spindle assembly, positive regulation of interleukin-8 production, negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway, positive regulation of endoribonuclease activity, mRNA catabolic process, cellular response to oxidative stress, negative regulation of protein ubiquitination	disordered domain specific binding, receptor ligand activity, ATP-dependent protein folding chaperone, signaling receptor binding, transcription corepressor activity, unfolded protein binding, heat shock protein binding, ubiquitin protein ligase binding, enzyme binding, cadherin binding, ATP binding, C3HC4-type RING finger domain binding, ATP hydrolysis activity, protein folding chaperone, virus receptor activity, G protein-coupled receptor binding, protein binding, ATP-dependent protein disaggregase activity, histone deacetylase binding, RNA binding, denatured protein binding, transcription regulator inhibitor activity, death receptor agonist activity, misfolded protein binding	nucleus, centrosome, focal adhesion, mitochondrion, protein-containing complex, extracellular space, ribonucleoprotein complex, extracellular region, vesicle, cytoplasm, cytosol, extracellular exosome, nuclear speck, ficolin-1-rich granule lumen, endoplasmic reticulum, aggresome, centriole, blood microparticle, nucleoplasm, inclusion body, perinuclear region of cytoplasm
ENSG00000204388	HSPA1B	0.6712285415967738	0.0001972246911889	1.0151176666666917	2.8001345299146354e-11	Viral Infection Pathways, HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand, Regulation of mRNA stability by proteins that bind AU-rich elements, Immune System, HSF1-dependent transactivation, Cellular responses to stress, Metabolism of RNA, Innate Immune System, Regulation of HSF1-mediated heat shock response, Influenza Infection, Disease, Neutrophil degranulation, Cellular responses to stimuli, Cellular response to heat stress, Export of Viral Ribonucleoproteins from Nucleus, AUF1 (hnRNP D0) binds and destabilizes mRNA, Infectious disease, Attenuation phase, Viral RNP Complexes in the Host Cell Nucleus	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway, cellular response to heat, regulation of protein ubiquitination, chaperone cofactor-dependent protein refolding, negative regulation of inclusion body assembly, positive regulation of NF-kappaB transcription factor activity, positive regulation of erythrocyte differentiation, positive regulation of tumor necrosis factor-mediated signaling pathway, negative regulation of cell population proliferation, ATP metabolic process, cellular heat acclimation, negative regulation of apoptotic process, protein stabilization, protein refolding, viral entry into host cell, cellular response to steroid hormone stimulus, positive regulation of proteasomal ubiquitin-dependent protein catabolic process, negative regulation of cell growth, positive regulation of gene expression, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand, positive regulation of microtubule nucleation, regulation of mitotic spindle assembly, positive regulation of interleukin-8 production, mRNA catabolic process, cellular response to oxidative stress, negative regulation of protein ubiquitination	heat shock protein binding, ubiquitin protein ligase binding, ATP-dependent protein folding chaperone, C3HC4-type RING finger domain binding, protein folding chaperone, enzyme binding, virus receptor activity, histone deacetylase binding, signaling receptor binding, unfolded protein binding, ATP binding, G protein-coupled receptor binding, protein binding, ATP hydrolysis activity, RNA binding, ATP-dependent protein disaggregase activity	nucleus, centrosome, focal adhesion, mitochondrion, protein-containing complex, ribonucleoprotein complex, extracellular region, vesicle, cytoplasm, cytosol, extracellular exosome, nuclear speck, ficolin-1-rich granule lumen, endoplasmic reticulum, aggresome, centriole, blood microparticle, nucleoplasm, inclusion body, perinuclear region of cytoplasm
ENSG00000106211	HSPB1	0.9750843900967664	3.792959924034599e-06	1.4848285277778164	5.541793112064342e-19	Signaling by Receptor Tyrosine Kinases, MAPK family signaling cascades, Signaling by VEGF, VEGFA-VEGFR2 Pathway, Signal Transduction, AUF1 (hnRNP D0) binds and destabilizes mRNA, Metabolism of RNA, Extra-nuclear estrogen signaling, Regulation of mRNA stability by proteins that bind AU-rich elements, Signaling by Nuclear Receptors, ESR-mediated signaling, MAPK6/MAPK4 signaling	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway, positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway, regulation of I-kappaB kinase/NF-kappaB signaling, response to heat, positive regulation of angiogenesis, negative regulation of protein kinase activity, positive regulation of endothelial cell chemotaxis, regulation of translational initiation, response to unfolded protein, anterograde axonal protein transport, positive regulation of interleukin-1 beta production, chaperone-mediated protein folding, negative regulation of apoptotic process, response to virus, intracellular signal transduction, protein refolding, platelet aggregation, regulation of protein phosphorylation, retina homeostasis, cellular response to vascular endothelial growth factor stimulus, regulation of autophagy, positive regulation of tumor necrosis factor production, positive regulation of blood vessel endothelial cell migration	RNA polymerase II-specific DNA-binding transcription factor binding, protein kinase C binding, protein folding chaperone, protein kinase C inhibitor activity, identical protein binding, ubiquitin binding, protein homodimerization activity, unfolded protein binding, protein kinase binding, protein binding, RNA binding	cytosol, extracellular exosome, proteasome complex, nucleus, Z disc, axon cytoplasm, focal adhesion, cornified envelope, cytoskeleton, spindle, extracellular space, cytoplasm
ENSG00000162783	IER5	0.8881911218709702	4.0010432191204425e-07	1.1593556666666922	6.757423489117206e-18		positive regulation of cellular response to heat, positive regulation of transcription by RNA polymerase II, regulation of cell population proliferation, cellular response to heat	protein binding, identical protein binding	cytoplasm, nucleoplasm, nucleolus, nucleus
ENSG00000126709	IFI6	0.8757189935645115	2.736104759775393e-07	0.7837674583333634	2.047810387875152e-08	Interferon Signaling, Immune System, Interferon alpha/beta signaling, Cytokine Signaling in Immune system	innate immune response, negative regulation of apoptotic process, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, defense response to virus, reactive oxygen species metabolic process, negative regulation of mitochondrial depolarization, release of cytochrome c from mitochondria, apoptotic process, cellular response to virus, apoptotic signaling pathway, intrinsic apoptotic signaling pathway, regulation of epidermal growth factor receptor signaling pathway, immune response, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand		plasma membrane, mitochondrial inner membrane, mitochondrion, endoplasmic reticulum membrane, mitochondrial membrane
ENSG00000185885	IFITM1	1.020463253733869	1.0183267515988713e-13	0.887033611111141	2.8191794522374405e-14	Interferon Signaling, Interferon alpha/beta signaling, Immune System, Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell, Cytokine Signaling in Immune system, Adaptive Immune System	response to interferon-beta, defense response to virus, cell surface receptor signaling pathway, negative regulation of cell population proliferation, negative regulation of cell migration, response to virus, response to interferon-alpha, negative regulation of viral entry into host cell, type I interferon-mediated signaling pathway, ossification, positive regulation of osteoblast differentiation, response to type II interferon, negative regulation of viral genome replication		plasma membrane, membrane, lysosomal membrane, protein-containing complex
ENSG00000017427	IGF1	0.5429884981209678	2.6034040932010573e-05	0.9635703472222454	5.859672899509807e-09	Signaling by Receptor Tyrosine Kinases, Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R), IGF1R signaling cascade, Metabolism of proteins, Platelet degranulation , Signal Transduction, IRS-related events triggered by IGF1R, Peptide hormone metabolism, SHC-related events triggered by IGF1R, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Synthesis, secretion, and deacylation of Ghrelin, Platelet activation, signaling and aggregation, Response to elevated platelet cytosolic Ca2+, Hemostasis	bone mineralization involved in bone maturation, myoblast differentiation, positive regulation of glycogen biosynthetic process, signal transduction, positive regulation of smooth muscle cell migration, positive regulation of glycolytic process, insulin-like growth factor receptor signaling pathway, positive regulation of cardiac muscle hypertrophy, regulation of gene expression, response to heat, positive regulation of glucose import, positive regulation of insulin-like growth factor receptor signaling pathway, negative regulation of tumor necrosis factor production, protein kinase B signaling, positive regulation of trophectodermal cell proliferation, positive regulation of calcineurin-NFAT signaling cascade, positive regulation of activated T cell proliferation, positive regulation of tyrosine phosphorylation of STAT protein, phosphatidylinositol-mediated signaling, muscle organ development, positive regulation of fibroblast proliferation, positive regulation of peptidyl-tyrosine phosphorylation, negative regulation of amyloid-beta formation, Ras protein signal transduction, skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration, negative regulation of release of cytochrome c from mitochondria, positive regulation of cell growth involved in cardiac muscle cell development, ERK1 and ERK2 cascade, positive regulation of phosphatidylinositol 3-kinase signaling, cell population proliferation, positive regulation of MAPK cascade, positive regulation of transcription by RNA polymerase II, positive regulation of glycoprotein biosynthetic process, negative regulation of apoptotic process, negative regulation of interleukin-1 beta production, protein stabilization, cell activation, positive regulation of cell migration, negative regulation of smooth muscle cell apoptotic process, proteoglycan biosynthetic process, positive regulation of Ras protein signal transduction, negative regulation of extrinsic apoptotic signaling pathway, regulation of protein phosphorylation, negative regulation of vascular associated smooth muscle cell apoptotic process, skeletal system development, negative regulation of gene expression, myoblast proliferation, wound healing, myotube cell development, positive regulation of protein kinase B signaling, glycolate metabolic process, phosphatidylinositol 3-kinase signaling, muscle hypertrophy, positive regulation of epithelial cell proliferation, epithelial to mesenchymal transition, positive regulation of mitotic nuclear division, negative regulation of oocyte development, cellular response to amyloid-beta, positive regulation of DNA binding, positive regulation of transcription regulatory region DNA binding, positive regulation of protein secretion, positive regulation of vascular associated smooth muscle cell proliferation, positive regulation of DNA-templated transcription, activation of protein kinase B activity, positive regulation of smooth muscle cell proliferation, positive regulation of osteoblast differentiation, positive regulation of cell population proliferation, positive regulation of gene expression, positive regulation of ERK1 and ERK2 cascade, negative regulation of neuroinflammatory response	insulin receptor binding, insulin-like growth factor receptor binding, integrin binding, growth factor activity, hormone activity, protein binding	platelet alpha granule lumen, exocytic vesicle, extracellular region, alphav-beta3 integrin-IGF-1-IGF1R complex, insulin-like growth factor binding protein complex, insulin-like growth factor ternary complex, extracellular space
ENSG00000167244	IGF2	0.1544202373064536	0.1830892588782969	0.2233936388889219	0.0315367701059918	Signaling by Receptor Tyrosine Kinases, Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R), IGF1R signaling cascade, Metabolism of proteins, Platelet degranulation , Signal Transduction, IRS-related events triggered by IGF1R, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), SHC-related events triggered by IGF1R, Platelet activation, signaling and aggregation, Response to elevated platelet cytosolic Ca2+, Hemostasis	positive regulation of glycogen biosynthetic process, regulation of DNA-templated transcription, negative regulation of transcription by RNA polymerase II, positive regulation of protein phosphorylation, insulin-like growth factor receptor signaling pathway, positive regulation of activated T cell proliferation, negative regulation of muscle cell differentiation, striated muscle cell differentiation, positive regulation of peptidyl-tyrosine phosphorylation, regulation of muscle cell differentiation, positive regulation of glycogen (starch) synthase activity, positive regulation of cell division, positive regulation of insulin receptor signaling pathway, embryonic placenta development, in utero embryonic development, positive regulation of MAPK cascade, positive regulation of multicellular organism growth, positive regulation of transcription by RNA polymerase II, exocrine pancreas development, positive regulation of catalytic activity, positive regulation of skeletal muscle tissue growth, osteoblast differentiation, animal organ morphogenesis, positive regulation of vascular endothelial cell proliferation, insulin receptor signaling pathway, positive regulation of protein kinase B signaling, positive regulation of mitotic nuclear division, regulation of gene expression by genomic imprinting, glucose metabolic process, insulin receptor signaling pathway via phosphatidylinositol 3-kinase, embryonic placenta morphogenesis, positive regulation of organ growth, positive regulation of cell population proliferation	insulin receptor binding, insulin-like growth factor receptor binding, receptor ligand activity, integrin binding, transmembrane receptor protein tyrosine kinase activator activity, growth factor activity, protein serine/threonine kinase activator activity, hormone activity, protein binding	extracellular region, extracellular space, platelet alpha granule lumen
ENSG00000136231	IGF2BP3	1.2446119514677427	1.4395790424124252e-12	1.399605125000016	1.2776652402372088e-14	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA, Metabolism of RNA	translation, negative regulation of translation, regulation of cytokine production, nervous system development, mRNA transport, anatomical structure morphogenesis, regulation of gene expression, CRD-mediated mRNA stabilization	mRNA 5'-UTR binding, N6-methyladenosine-containing RNA binding, translation regulator activity, mRNA 3'-UTR binding, protein binding, RNA binding	cytosol, nucleus, P-body, cytoplasmic stress granule, cytoplasm
ENSG00000146674	IGFBP3	1.2300695182016188	3.94538237834517e-15	0.8970959444444677	3.091498994509231e-11	Gene expression (Transcription), Metabolism of proteins, Transcriptional Regulation by TP53, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Generic Transcription Pathway, Post-translational protein modification, TP53 Regulates Transcription of Death Receptors and Ligands, TP53 Regulates Transcription of Cell Death Genes, RNA Polymerase II Transcription, Post-translational protein phosphorylation	negative regulation of smooth muscle cell proliferation, protein phosphorylation, negative regulation of cell population proliferation, negative regulation of smooth muscle cell migration, regulation of glucose metabolic process, osteoblast differentiation, regulation of insulin-like growth factor receptor signaling pathway, positive regulation of myoblast differentiation, negative regulation of signal transduction, MAPK cascade, positive regulation of insulin-like growth factor receptor signaling pathway, regulation of cell growth, apoptotic process, negative regulation of protein phosphorylation, positive regulation of apoptotic process, type B pancreatic cell proliferation, positive regulation of MAPK cascade	insulin-like growth factor II binding, protein tyrosine phosphatase activator activity, fibronectin binding, metal ion binding, insulin-like growth factor I binding, insulin-like growth factor binding, protein binding	nucleus, extracellular region, endoplasmic reticulum lumen, insulin-like growth factor binding protein complex, insulin-like growth factor ternary complex, extracellular space
ENSG00000141753	IGFBP4	0.7424690850161308	9.236717718283586e-06	1.166947055555598	2.3461405876016723e-13	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Post-translational protein modification, Post-translational protein phosphorylation, Metabolism of proteins	response to organic cyclic compound, signal transduction, regulation of glucose metabolic process, regulation of insulin-like growth factor receptor signaling pathway, negative regulation of canonical Wnt signaling pathway, MAPK cascade, positive regulation of insulin-like growth factor receptor signaling pathway, regulation of cell growth, type B pancreatic cell proliferation, positive regulation of MAPK cascade	insulin-like growth factor I binding, signaling receptor binding, insulin-like growth factor II binding, protein binding	extracellular region, endoplasmic reticulum lumen, extracellular space
ENSG00000163453	IGFBP7	1.1189696043064536	9.29456453818949e-17	1.2666483055555968	4.640633104742151e-25	Cellular responses to stimuli, Metabolism of proteins, Cellular responses to stress, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Post-translational protein modification, Post-translational protein phosphorylation, Cellular Senescence, Senescence-Associated Secretory Phenotype (SASP)	cell adhesion, response to retinoic acid, negative regulation of cell population proliferation, cellular response to hormone stimulus, response to cortisol, regulation of signal transduction, regulation of cell growth, embryo implantation, regulation of steroid biosynthetic process	insulin-like growth factor binding, protein binding, extracellular matrix structural constituent	collagen-containing extracellular matrix, extracellular exosome, extracellular region, endoplasmic reticulum lumen, extracellular space
ENSG00000211896	IGHG1	1.1114636204677382	8.246124208404011e-08	0.2959119027778172	0.131955498606038		complement activation, classical pathway, B cell receptor signaling pathway, adaptive immune response, antibody-dependent cellular cytotoxicity, complement-dependent cytotoxicity, antibacterial humoral response	immunoglobulin receptor binding, antigen binding, protein binding, Fc-gamma receptor I complex binding	immunoglobulin complex, circulating, extracellular exosome, blood microparticle, extracellular region, plasma membrane, IgG immunoglobulin complex, extracellular space
ENSG00000211893	IGHG2	1.1114636204677382	8.246124208404011e-08	0.2959119027778172	0.131955498606038		B cell receptor signaling pathway, complement activation, classical pathway, adaptive immune response, antibacterial humoral response	immunoglobulin receptor binding, antigen binding, protein binding	immunoglobulin complex, circulating, extracellular exosome, blood microparticle, extracellular region, plasma membrane, IgG immunoglobulin complex, extracellular space
ENSG00000211899	IGHM	-0.390320153612901	0.0955527560101535	-0.9976328124999744	9.21141767987712e-09		innate immune response, complement activation, classical pathway, B cell receptor signaling pathway, adaptive immune response, antibacterial humoral response, defense response to Gram-negative bacterium	phosphatidylcholine binding, immunoglobulin receptor binding, antigen binding, peptidoglycan binding, single-stranded DNA binding	immunoglobulin complex, circulating, extracellular exosome, blood microparticle, IgM immunoglobulin complex, pentameric IgM immunoglobulin complex, cell surface, plasma membrane, extracellular space, hexameric IgM immunoglobulin complex
ENSG00000008517	IL32	1.3983954550322597	3.419196188956997e-17	1.0039825138889142	1.2916683594018689e-12	Signaling by Rho GTPases, Miro GTPases and RHOBTB3, RHO GTPase cycle, Other interleukin signaling, RAC3 GTPase cycle, Signal Transduction, Immune System, Cytokine Signaling in Immune system, Signaling by Interleukins, Signaling by Rho GTPases	cell adhesion, defense response, immune response, signal transduction	cytokine activity, protein binding	cytosol, membrane, extracellular space
ENSG00000122641	INHBA	1.3283317252338724	5.578583624863567e-31	1.1586888194444604	5.274713894541891e-34	Metabolism of proteins, Signaling by TGFB family members, Signal Transduction, Antagonism of Activin by Follistatin, Glycoprotein hormones, Peptide hormone metabolism, Signaling by Activin, Peptide hormone biosynthesis	progesterone secretion, cell surface receptor signaling pathway, cardiac fibroblast cell development, eyelid development in camera-type eye, regulation of follicle-stimulating hormone secretion, activin receptor signaling pathway, response to xenobiotic stimulus, cellular response to follicle-stimulating hormone stimulus, extrinsic apoptotic signaling pathway, nervous system development, ovarian follicle development, positive regulation of erythrocyte differentiation, negative regulation of G1/S transition of mitotic cell cycle, positive regulation of transcription by RNA polymerase III, cell differentiation, cellular response to cholesterol, negative regulation of cell population proliferation, odontogenesis, positive regulation of collagen biosynthetic process, erythrocyte differentiation, mesodermal cell differentiation, hematopoietic progenitor cell differentiation, cell-cell signaling, negative regulation of follicle-stimulating hormone secretion, hemoglobin biosynthetic process, roof of mouth development, positive regulation of transcription by RNA polymerase II, positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, negative regulation of type II interferon production, endodermal cell differentiation, negative regulation of phosphorylation, positive regulation of follicle-stimulating hormone secretion, transcription by RNA polymerase II, GABAergic neuron differentiation, striatal medium spiny neuron differentiation, response to wounding, hair follicle development, regulation of transcription by RNA polymerase II, positive regulation of pathway-restricted SMAD protein phosphorylation, negative regulation of cell growth, defense response, positive regulation of protein metabolic process, negative regulation of macrophage differentiation, positive regulation of DNA-templated transcription, positive regulation of ovulation, negative regulation of B cell differentiation, male gonad development, positive regulation of gene expression, positive regulation of ERK1 and ERK2 cascade, cellular response to angiotensin	growth factor activity, identical protein binding, cytokine activity, type II activin receptor binding, peptide hormone binding, hormone activity, protein-containing complex binding, protein binding	inhibin A complex, extracellular region, perinuclear region of cytoplasm, activin A complex, extracellular space
ENSG00000129965	INS-IGF2	0.1347518791048365	0.2287741006359372	0.1727091875000219	0.0826011662271459				
ENSG00000187608	ISG15	1.5047143052258072	1.2452173693871817e-13	1.2197090138889148	3.803164584397556e-10	Viral Infection Pathways, SARS-CoV-2-host interactions, SARS-CoV-2 activates/modulates innate and adaptive immune responses, Immune System, Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template, DDX58/IFIH1-mediated induction of interferon-alpha/beta, Negative regulators of DDX58/IFIH1 signaling, Interferon Signaling, ISG15 antiviral mechanism, SARS-CoV Infections, Innate Immune System, Interferon alpha/beta signaling, Antiviral mechanism by IFN-stimulated genes, Influenza Infection, Termination of translesion DNA synthesis, Disease, DNA Repair, DNA Damage Bypass, Infectious disease, Cytokine Signaling in Immune system, SARS-CoV-2 Infection, NS1 Mediated Effects on Host Pathways	innate immune response, defense response to virus, defense response to bacterium, positive regulation of bone mineralization, positive regulation of erythrocyte differentiation, positive regulation of interleukin-10 production, positive regulation of interferon-beta production, ISG15-protein conjugation, protein ubiquitination, response to type I interferon, regulation of type II interferon production, response to virus, modification-dependent protein catabolic process, integrin-mediated signaling pathway, positive regulation of type II interferon production, protein localization to mitochondrion, positive regulation of protein oligomerization, negative regulation of type I interferon-mediated signaling pathway, negative regulation of viral genome replication, negative regulation of protein ubiquitination	ubiquitin protein ligase binding, protein tag activity, protein binding, integrin binding	cytosol, nucleus, nucleoplasm, extracellular region, cytoplasm
ENSG00000129009	ISLR	0.8120254107096736	4.163682556210303e-06	1.1997631666666957	1.205968748589639e-15	Platelet degranulation , Response to elevated platelet cytosolic Ca2+, Platelet activation, signaling and aggregation, Hemostasis			extracellular region, extracellular exosome, platelet alpha granule lumen
ENSG00000198542	ITGBL1	1.3162194040241877	1.1324792108377748e-14	1.168026194444468	3.0629729163019345e-15	Gene expression (Transcription), Transcriptional regulation by RUNX2, Generic Transcription Pathway, RNA Polymerase II Transcription, RUNX2 regulates genes involved in cell migration	cell migration, cell adhesion, integrin-mediated signaling pathway, cell-matrix adhesion, cell adhesion mediated by integrin		extracellular region, cell surface, focal adhesion, plasma membrane, integrin complex
ENSG00000090889	KIF4A	1.2261025898870963	2.9998715765995232e-21	0.8792543055555742	1.1048370304681544e-11	Recycling pathway of L1, MHC class II antigen presentation, Kinesins, Nervous system development, COPI-dependent Golgi-to-ER retrograde traffic, Axon guidance, Golgi-to-ER retrograde transport, Factors involved in megakaryocyte development and platelet production, Developmental Biology, Immune System, Intra-Golgi and retrograde Golgi-to-ER traffic, L1CAM interactions, Membrane Trafficking, Vesicle-mediated transport, Adaptive Immune System, Hemostasis	organelle organization, anterograde axonal transport, spindle elongation, mitotic spindle midzone assembly, mitotic cytokinesis, mitotic spindle organization	DNA binding, metal ion binding, microtubule motor activity, ATP binding, microtubule binding, protein binding, iron-sulfur cluster binding	cytosol, microtubule associated complex, membrane, nucleoplasm, spindle microtubule, chromosome, midbody, nuclear matrix, axon cytoplasm, cytoplasm
ENSG00000182481	KPNA2	1.3472469535645129	3.6591869037518354e-20	1.0863813263889115	1.4771532291426707e-16	Viral Infection Pathways, PLC beta mediated events, G-protein mediated events, Neurotransmitter receptors and postsynaptic signal transmission, SARS-CoV-2-host interactions, Intracellular signaling by second messengers, SARS-CoV-2 activates/modulates innate and adaptive immune responses, Signaling by GPCR, Immune System, CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde, CaM pathway, SARS-CoV-1 Infection, Neuronal System, DAG and IP3 signaling, Calmodulin induced events, Post NMDA receptor activation events, DNA Double Strand Break Response, Sensing of DNA Double Strand Breaks, SARS-CoV-1-host interactions, Signaling by Nuclear Receptors, Interferon Signaling, ISG15 antiviral mechanism, SARS-CoV Infections, CaMK IV-mediated phosphorylation of CREB, G alpha (i) signalling events, GPCR downstream signalling, Signal Transduction, Antiviral mechanism by IFN-stimulated genes, Influenza Infection, Ca-dependent events, Transmission across Chemical Synapses, Disease, DNA Repair, ESR-mediated signaling, SARS-CoV-1 activates/modulates innate immune responses, Activation of NMDA receptors and postsynaptic events, DNA Double-Strand Break Repair, Opioid Signalling, Infectious disease, Cytokine Signaling in Immune system, SARS-CoV-2 Infection, Estrogen-dependent gene expression, NS1 Mediated Effects on Host Pathways	regulation of DNA recombination, positive regulation of viral life cycle, NLS-bearing protein import into nucleus, entry of viral genome into host nucleus through nuclear pore complex via importin, protein import into nucleus, DNA metabolic process	nuclear localization sequence binding, RNA binding, protein binding, histone deacetylase binding, nuclear import signal receptor activity	cytosol, host cell, nucleus, NLS-dependent protein nuclear import complex, membrane, nucleoplasm, nuclear membrane, Golgi membrane, endoplasmic reticulum membrane, cytoplasm
ENSG00000135480	KRT7	2.1438638557419365	9.040043189500478e-13	1.4323255416666931	1.8018602958533187e-09	Developmental Biology, Keratinization, Formation of the cornified envelope	keratinization, intermediate filament organization	structural constituent of skin epidermis, protein binding	cytosol, extracellular exosome, nucleus, intermediate filament cytoskeleton, keratin filament, intermediate filament, cytoplasm
ENSG00000112769	LAMA4	0.1809968305161264	0.0005627023765289	0.4428311388889092	2.428192700158781e-11	Signaling by Receptor Tyrosine Kinases, Laminin interactions, MET promotes cell motility, Non-integrin membrane-ECM interactions, Signal Transduction, MET activates PTK2 signaling, Extracellular matrix organization, Signaling by MET, ECM proteoglycans	regulation of cell migration, cell adhesion, negative regulation of cold-induced thermogenesis, regulation of embryonic development, regulation of cell adhesion	signaling receptor binding, extracellular matrix structural constituent	extracellular exosome, collagen-containing extracellular matrix, extracellular region, basement membrane
ENSG00000091136	LAMB1	1.00513118887097	7.16070582282365e-16	1.1550978819444635	1.2415320951985345e-18	Nervous system development, Metabolism of proteins, Post-translational protein phosphorylation, EGR2 and SOX10-mediated initiation of Schwann cell myelination, Non-integrin membrane-ECM interactions, Axon guidance, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), L1CAM interactions, Signaling by Receptor Tyrosine Kinases, Laminin interactions, Signal Transduction, MET activates PTK2 signaling, Degradation of the extracellular matrix, Extracellular matrix organization, Signaling by MET, Developmental Biology, MET promotes cell motility, Post-translational protein modification, ECM proteoglycans	positive regulation of epithelial cell proliferation, cell adhesion, positive regulation of cell adhesion, regulation of basement membrane organization, neuronal-glial interaction involved in cerebral cortex radial glia guided migration, positive regulation of cell migration, odontogenesis, positive regulation of integrin-mediated signaling pathway, endodermal cell differentiation, substrate adhesion-dependent cell spreading, neuron projection development, positive regulation of muscle cell differentiation	structural molecule activity, extracellular matrix structural constituent, protein binding	laminin-2 complex, collagen-containing extracellular matrix, basement membrane, extracellular exosome, extracellular space, laminin-8 complex, extracellular region, perinuclear region of cytoplasm, protein complex involved in cell-matrix adhesion, endoplasmic reticulum lumen, laminin-10 complex, laminin-1 complex
